"^gspc.low","^gspc.high","^gspc.close"
5921.2001953125,5999.7001953125,5939.2998046875
5978.6298828125,6016.8701171875,6000.35986328125
5994.18017578125,6021.31005859375,6005.8798828125
6000.27978515625,6043.009765625,6038.81005859375
6002.31982421875,6059.39990234375,6022.240234375
6003.8798828125,6045.43017578125,6045.259765625
5963.2099609375,6026.16015625,5976.97021484375
6004,6050.830078125,6033.10986328125
5974.7998046875,6023.25,5982.72021484375
5971.89013671875,6018.25,5980.8701171875
5952.56005859375,6018.2001953125,5967.83984375
5943.22998046875,6028.77001953125,6025.169921875
6059.25,6101.759765625,6092.18017578125
6080.08984375,6108.509765625,6092.16015625
6107.27001953125,6146.52001953125,6141.02001953125
6132.35009765625,6187.68017578125,6173.06982421875
6174.97021484375,6215.080078125,6204.9501953125
6177.97021484375,6210.77978515625,6198.009765625
6188.2900390625,6227.60009765625,6227.419921875
6246.4599609375,6284.64990234375,6279.35009765625
6201,6262.06982421875,6229.97998046875
6217.75,6242.7001953125,6225.52001953125
6231.43017578125,6269.16015625,6263.259765625
6251.43994140625,6290.22021484375,6280.4599609375
6237.60009765625,6269.43994140625,6259.75
6239.22021484375,6273.31005859375,6268.56005859375
6241.68017578125,6302.0400390625,6243.759765625
6201.58984375,6268.1201171875,6263.7001953125
6262.27001953125,6304.68994140625,6297.35986328125
6285.27001953125,6315.60986328125,6296.7900390625
6303.7900390625,6336.080078125,6305.60009765625
6281.7099609375,6316.1201171875,6309.6201171875
6317.490234375,6360.64013671875,6358.91015625
6360.56982421875,6381.31005859375,6363.35009765625
6368.52978515625,6395.81982421875,6388.64013671875
6375.7900390625,6401.06982421875,6389.77001953125
6363.919921875,6409.259765625,6370.85986328125
6336.3798828125,6396.5400390625,6362.89990234375
6327.64013671875,6427.02001953125,6339.39013671875
6212.68994140625,6287.27978515625,6238.009765625
6271.7099609375,6330.68994140625,6329.93994140625
6289.3701171875,6346,6299.18994140625
6301.10986328125,6352.830078125,6345.06005859375
6310.31982421875,6389.7099609375,6340
6355.22021484375,6395.16015625,6389.4501953125
6364.06005859375,6407.25,6373.4501953125
6385.759765625,6446.5498046875,6445.759765625
6445.02001953125,6480.27978515625,6466.580078125
6441.06982421875,6473.919921875,6468.5400390625
6441.85009765625,6481.33984375,6449.7998046875
6437.7001953125,6455.35009765625,6449.14990234375
6400.22021484375,6456.47998046875,6411.3701171875
6343.85986328125,6408.39990234375,6395.77978515625
6352.7099609375,6393.64990234375,6370.169921875
6384.58984375,6478.89013671875,6466.91015625
6438.06005859375,6466.89013671875,6439.31982421875
6429.2099609375,6468.3701171875,6465.93994140625
6457.83984375,6487.06005859375,6481.39990234375
6466.9599609375,6508.22998046875,6501.85986328125
6444.56982421875,6491.759765625,6460.259765625
6360.580078125,6416.5400390625,6415.5400390625
6416.169921875,6453.669921875,6448.259765625
6445.97998046875,6502.5400390625,6502.080078125
6443.97998046875,6532.64990234375,6481.5
6483.2900390625,6508.669921875,6495.14990234375
6483.080078125,6518.22998046875,6512.60986328125
6516.33984375,6555.97021484375,6532.0400390625
6545.7998046875,6592.89013671875,6587.47021484375
